deviceSerialnum,temperature(°C),humidity,vpd,temperature(°F),co2,Timestamp,ppfd
80F1B2B8091C,24.0,73.9,0.78,75.2,,2026-05-16 16:55:00,
80F1B2B8091C,23.9,71.6,0.84,75.0,,2026-05-16 17:00:00,
80F1B2B8091C,24.0,73.3,0.8,75.2,,2026-05-16 17:05:00,
80F1B2B8091C,23.9,71.4,0.85,75.0,,2026-05-16 17:10:00,
80F1B2B8091C,24.0,73,0.81,75.2,,2026-05-16 17:15:00,
80F1B2B8091C,24.0,71.9,0.84,75.2,,2026-05-16 17:20:00,
80F1B2B8091C,24.0,72.7,0.81,75.2,,2026-05-16 17:25:00,
80F1B2B8091C,24.1,72.5,0.83,75.4,,2026-05-16 17:30:00,
80F1B2B8091C,24.0,71.5,0.85,75.2,,2026-05-16 17:35:00,
80F1B2B8091C,24.1,72.9,0.81,75.4,,2026-05-16 17:40:00,
80F1B2B8091C,24.1,72.2,0.83,75.4,,2026-05-16 17:45:00,
80F1B2B8091C,24.0,71,0.87,75.2,,2026-05-16 17:50:00,
80F1B2B8091C,24.1,72.6,0.82,75.4,,2026-05-16 17:55:00,
80F1B2B8091C,24.0,71.7,0.84,75.2,,2026-05-16 18:00:00,
80F1B2B8091C,24.1,73,0.81,75.4,,2026-05-16 18:05:00,
80F1B2B8091C,24.1,72.4,0.83,75.4,,2026-05-16 18:10:00,
80F1B2B8091C,24.1,71.2,0.86,75.4,,2026-05-16 18:15:00,
80F1B2B8091C,24.1,72.7,0.82,75.4,,2026-05-16 18:20:00,
80F1B2B8091C,24.1,71.8,0.85,75.4,,2026-05-16 18:25:00,
80F1B2B8091C,24.1,72.5,0.83,75.4,,2026-05-16 18:30:00,
80F1B2B8091C,24.1,72.2,0.83,75.4,,2026-05-16 18:35:00,
80F1B2B8091C,24.1,71.2,0.86,75.4,,2026-05-16 18:40:00,
80F1B2B8091C,24.1,72.7,0.82,75.4,,2026-05-16 18:45:00,
80F1B2B8091C,24.1,71.8,0.85,75.4,,2026-05-16 18:50:00,
80F1B2B8091C,24.2,73,0.82,75.6,,2026-05-16 18:55:00,
80F1B2B8091C,24.2,72.1,0.84,75.6,,2026-05-16 19:00:00,
80F1B2B8091C,24.1,71.2,0.86,75.4,,2026-05-16 19:05:00,
80F1B2B8091C,24.2,72.5,0.83,75.6,,2026-05-16 19:10:00,
80F1B2B8091C,24.2,71.5,0.86,75.6,,2026-05-16 19:15:00,
80F1B2B8091C,24.2,72.9,0.82,75.6,,2026-05-16 19:20:00,
80F1B2B8091C,24.2,72.1,0.84,75.6,,2026-05-16 19:25:00,
80F1B2B8091C,24.2,71.1,0.87,75.6,,2026-05-16 19:30:00,
80F1B2B8091C,24.2,72.6,0.83,75.6,,2026-05-16 19:35:00,
80F1B2B8091C,24.2,71.4,0.86,75.6,,2026-05-16 19:40:00,
80F1B2B8091C,24.3,72.8,0.83,75.7,,2026-05-16 19:45:00,
80F1B2B8091C,24.2,72,0.85,75.6,,2026-05-16 19:50:00,
80F1B2B8091C,24.2,71.9,0.85,75.6,,2026-05-16 19:55:00,
80F1B2B8091C,24.3,72.4,0.84,75.7,,2026-05-16 20:00:00,
80F1B2B8091C,24.2,71.4,0.86,75.6,,2026-05-16 20:05:00,
80F1B2B8091C,24.2,72.9,0.82,75.6,,2026-05-16 20:10:00,
80F1B2B8091C,24.2,72.1,0.84,75.6,,2026-05-16 20:15:00,
80F1B2B8091C,24.1,71.3,0.86,75.4,,2026-05-16 20:20:00,
80F1B2B8091C,24.2,72.4,0.83,75.6,,2026-05-16 20:25:00,
80F1B2B8091C,24.1,71.3,0.86,75.4,,2026-05-16 20:30:00,
80F1B2B8091C,24.2,72.8,0.82,75.6,,2026-05-16 20:35:00,
80F1B2B8091C,24.2,72,0.85,75.6,,2026-05-16 20:40:00,
80F1B2B8091C,24.1,71.4,0.86,75.4,,2026-05-16 20:45:00,
80F1B2B8091C,24.2,72.5,0.83,75.6,,2026-05-16 20:50:00,
80F1B2B8091C,24.1,71.6,0.85,75.4,,2026-05-16 20:55:00,
80F1B2B8091C,24.2,72.9,0.82,75.6,,2026-05-16 21:00:00,
80F1B2B8091C,24.1,72.1,0.84,75.4,,2026-05-16 21:05:00,
80F1B2B8091C,24.1,71,0.87,75.4,,2026-05-16 21:10:00,
80F1B2B8091C,24.1,72.7,0.82,75.4,,2026-05-16 21:15:00,
80F1B2B8091C,24.1,71.7,0.85,75.4,,2026-05-16 21:20:00,
80F1B2B8091C,24.1,73,0.81,75.4,,2026-05-16 21:25:00,
80F1B2B8091C,24.1,72.2,0.83,75.4,,2026-05-16 21:30:00,
80F1B2B8091C,24.1,71.2,0.86,75.4,,2026-05-16 21:35:00,
80F1B2B8091C,24.1,72.7,0.82,75.4,,2026-05-16 21:40:00,
80F1B2B8091C,24.1,71.8,0.85,75.4,,2026-05-16 21:45:00,
80F1B2B8091C,24.2,73,0.82,75.6,,2026-05-16 21:50:00,
80F1B2B8091C,24.1,72.1,0.84,75.4,,2026-05-16 21:55:00,
80F1B2B8091C,24.1,71.6,0.85,75.4,,2026-05-16 22:00:00,
80F1B2B8091C,24.1,72.3,0.83,75.4,,2026-05-16 22:05:00,
80F1B2B8091C,24.1,71.2,0.86,75.4,,2026-05-16 22:10:00,
80F1B2B8091C,24.2,72.6,0.83,75.6,,2026-05-16 22:15:00,
80F1B2B8091C,24.1,71.5,0.86,75.4,,2026-05-16 22:20:00,
80F1B2B8091C,24.2,72.6,0.83,75.6,,2026-05-16 22:25:00,
80F1B2B8091C,24.2,71.5,0.86,75.6,,2026-05-16 22:30:00,
80F1B2B8091C,24.3,72.7,0.83,75.7,,2026-05-16 22:35:00,
80F1B2B8091C,24.2,71.8,0.85,75.6,,2026-05-16 22:40:00,
80F1B2B8091C,24.3,72.9,0.82,75.7,,2026-05-16 22:45:00,
80F1B2B8091C,24.3,72.1,0.85,75.7,,2026-05-16 22:50:00,
80F1B2B8091C,24.2,71.2,0.87,75.6,,2026-05-16 22:55:00,
80F1B2B8091C,24.1,58.7,1.24,75.4,,2026-05-16 23:00:00,
80F1B2B8091C,24.1,67.4,0.98,75.4,,2026-05-16 23:05:00,
80F1B2B8091C,24.3,73.1,0.82,75.7,,2026-05-16 23:10:00,
80F1B2B8091C,24.2,71.3,0.87,75.6,,2026-05-16 23:15:00,
80F1B2B8091C,24.2,71.8,0.85,75.6,,2026-05-16 23:20:00,
80F1B2B8091C,24.0,72.9,0.81,75.2,,2026-05-16 23:25:00,
80F1B2B8091C,24.0,73.2,0.8,75.2,,2026-05-16 23:30:00,
80F1B2B8091C,22.6,54.9,1.24,72.7,,2026-05-16 23:35:00,
80F1B2B8091C,21.9,56.1,1.15,71.4,,2026-05-16 23:40:00,
80F1B2B8091C,23.2,58.1,1.19,73.8,,2026-05-16 23:45:00,
80F1B2B8091C,23.5,60.6,1.14,74.3,,2026-05-16 23:50:00,
80F1B2B8091C,23.6,62.5,1.09,74.5,,2026-05-16 23:55:00,
80F1B2B8091C,23.7,64,1.05,74.7,,2026-05-17 00:00:00,
80F1B2B8091C,23.7,65,1.03,74.7,,2026-05-17 00:05:00,
80F1B2B8091C,23.8,65.8,1.01,74.8,,2026-05-17 00:10:00,
80F1B2B8091C,23.8,66.3,0.99,74.8,,2026-05-17 00:15:00,
80F1B2B8091C,23.8,66.8,0.98,74.8,,2026-05-17 00:20:00,
80F1B2B8091C,23.7,67.2,0.96,74.7,,2026-05-17 00:25:00,
80F1B2B8091C,23.7,67.5,0.95,74.7,,2026-05-17 00:30:00,
80F1B2B8091C,23.7,67.7,0.95,74.7,,2026-05-17 00:35:00,
80F1B2B8091C,23.7,67.9,0.94,74.7,,2026-05-17 00:40:00,
80F1B2B8091C,23.7,68,0.94,74.7,,2026-05-17 00:45:00,
80F1B2B8091C,23.7,68.2,0.93,74.7,,2026-05-17 00:50:00,
80F1B2B8091C,23.7,68.2,0.93,74.7,,2026-05-17 00:55:00,
80F1B2B8091C,23.7,68.4,0.93,74.7,,2026-05-17 01:00:00,
80F1B2B8091C,23.6,68.5,0.92,74.5,,2026-05-17 01:05:00,
80F1B2B8091C,23.6,68.5,0.92,74.5,,2026-05-17 01:10:00,
80F1B2B8091C,23.6,68.6,0.91,74.5,,2026-05-17 01:15:00,
80F1B2B8091C,23.5,68.6,0.91,74.3,,2026-05-17 01:20:00,
80F1B2B8091C,23.5,68.6,0.91,74.3,,2026-05-17 01:25:00,
80F1B2B8091C,23.5,68.7,0.91,74.3,,2026-05-17 01:30:00,
80F1B2B8091C,23.5,68.7,0.91,74.3,,2026-05-17 01:35:00,
80F1B2B8091C,23.5,68.7,0.91,74.3,,2026-05-17 01:40:00,
80F1B2B8091C,23.5,68.7,0.91,74.3,,2026-05-17 01:45:00,
80F1B2B8091C,23.4,68.7,0.9,74.1,,2026-05-17 01:50:00,
80F1B2B8091C,23.4,68.7,0.9,74.1,,2026-05-17 01:55:00,
80F1B2B8091C,23.4,68.7,0.9,74.1,,2026-05-17 02:00:00,
80F1B2B8091C,23.4,68.6,0.9,74.1,,2026-05-17 02:05:00,
80F1B2B8091C,23.4,68.6,0.9,74.1,,2026-05-17 02:10:00,
80F1B2B8091C,23.4,68.7,0.9,74.1,,2026-05-17 02:15:00,
80F1B2B8091C,23.4,68.6,0.9,74.1,,2026-05-17 02:20:00,
80F1B2B8091C,23.4,68.6,0.9,74.1,,2026-05-17 02:25:00,
80F1B2B8091C,23.3,68.6,0.9,73.9,,2026-05-17 02:30:00,
80F1B2B8091C,23.3,68.6,0.9,73.9,,2026-05-17 02:35:00,
80F1B2B8091C,23.3,68.6,0.9,73.9,,2026-05-17 02:40:00,
80F1B2B8091C,23.3,68.6,0.9,73.9,,2026-05-17 02:45:00,
80F1B2B8091C,23.3,68.5,0.9,73.9,,2026-05-17 02:55:00,
80F1B2B8091C,23.3,68.5,0.9,73.9,,2026-05-17 03:00:00,
80F1B2B8091C,23.3,68.5,0.9,73.9,,2026-05-17 03:05:00,
80F1B2B8091C,23.3,68.5,0.9,73.9,,2026-05-17 03:10:00,
80F1B2B8091C,23.3,68.5,0.9,73.9,,2026-05-17 03:15:00,
80F1B2B8091C,23.2,68.5,0.9,73.8,,2026-05-17 03:20:00,
80F1B2B8091C,23.2,68.5,0.9,73.8,,2026-05-17 03:25:00,
80F1B2B8091C,23.2,68.5,0.9,73.8,,2026-05-17 03:30:00,
80F1B2B8091C,23.2,68.5,0.9,73.8,,2026-05-17 03:35:00,
80F1B2B8091C,23.2,68.5,0.9,73.8,,2026-05-17 03:40:00,
80F1B2B8091C,23.2,68.5,0.9,73.8,,2026-05-17 03:45:00,
80F1B2B8091C,23.1,68.5,0.89,73.6,,2026-05-17 03:50:00,
80F1B2B8091C,23.1,68.5,0.89,73.6,,2026-05-17 03:55:00,
80F1B2B8091C,23.1,68.5,0.89,73.6,,2026-05-17 04:00:00,
80F1B2B8091C,23.1,68.5,0.89,73.6,,2026-05-17 04:05:00,
80F1B2B8091C,23.1,68.4,0.89,73.6,,2026-05-17 04:10:00,
80F1B2B8091C,23.0,68.4,0.89,73.4,,2026-05-17 04:15:00,
80F1B2B8091C,23.0,68.4,0.89,73.4,,2026-05-17 04:20:00,
80F1B2B8091C,23.0,68.4,0.89,73.4,,2026-05-17 04:25:00,
80F1B2B8091C,23.0,68.4,0.89,73.4,,2026-05-17 04:30:00,
80F1B2B8091C,23.0,68.3,0.89,73.4,,2026-05-17 04:35:00,
80F1B2B8091C,23.0,68.3,0.89,73.4,,2026-05-17 04:40:00,
80F1B2B8091C,22.9,68.3,0.89,73.2,,2026-05-17 04:45:00,
80F1B2B8091C,22.9,68.2,0.89,73.2,,2026-05-17 04:50:00,
80F1B2B8091C,23.0,68,0.9,73.4,,2026-05-17 04:55:00,
80F1B2B8091C,23.1,67.7,0.91,73.6,,2026-05-17 05:00:00,
80F1B2B8091C,23.2,67.5,0.92,73.8,,2026-05-17 05:05:00,
80F1B2B8091C,23.3,67.4,0.93,73.9,,2026-05-17 05:10:00,
80F1B2B8091C,23.4,67.3,0.94,74.1,,2026-05-17 05:15:00,
80F1B2B8091C,23.4,67.2,0.94,74.1,,2026-05-17 05:20:00,
80F1B2B8091C,23.5,67.1,0.95,74.3,,2026-05-17 05:25:00,
80F1B2B8091C,23.5,67.1,0.95,74.3,,2026-05-17 05:30:00,
80F1B2B8091C,23.5,67,0.96,74.3,,2026-05-17 05:35:00,
80F1B2B8091C,23.5,67,0.96,74.3,,2026-05-17 05:40:00,
80F1B2B8091C,23.6,66.9,0.96,74.5,,2026-05-17 05:45:00,
80F1B2B8091C,23.6,66.8,0.97,74.5,,2026-05-17 05:50:00,
80F1B2B8091C,23.6,66.8,0.97,74.5,,2026-05-17 05:55:00,
80F1B2B8091C,23.6,66.8,0.97,74.5,,2026-05-17 06:00:00,
80F1B2B8091C,23.7,66.8,0.97,74.7,,2026-05-17 06:05:00,
80F1B2B8091C,23.7,66.8,0.97,74.7,,2026-05-17 06:10:00,
80F1B2B8091C,23.7,66.8,0.97,74.7,,2026-05-17 06:15:00,
80F1B2B8091C,23.7,66.8,0.97,74.7,,2026-05-17 06:20:00,
80F1B2B8091C,23.7,66.8,0.97,74.7,,2026-05-17 06:25:00,
80F1B2B8091C,23.7,66.8,0.97,74.7,,2026-05-17 06:30:00,
80F1B2B8091C,23.8,66.8,0.98,74.8,,2026-05-17 06:35:00,
80F1B2B8091C,23.8,66.8,0.98,74.8,,2026-05-17 06:40:00,
80F1B2B8091C,23.8,66.8,0.98,74.8,,2026-05-17 06:45:00,
80F1B2B8091C,23.8,66.8,0.98,74.8,,2026-05-17 06:50:00,
80F1B2B8091C,23.8,66.8,0.98,74.8,,2026-05-17 06:55:00,
80F1B2B8091C,23.8,66.8,0.98,74.8,,2026-05-17 07:00:00,
80F1B2B8091C,23.9,66.8,0.98,75.0,,2026-05-17 07:05:00,
80F1B2B8091C,23.9,66.8,0.98,75.0,,2026-05-17 07:10:00,
80F1B2B8091C,23.9,66.8,0.98,75.0,,2026-05-17 07:15:00,
80F1B2B8091C,23.9,66.8,0.98,75.0,,2026-05-17 07:20:00,
80F1B2B8091C,23.9,66.8,0.98,75.0,,2026-05-17 07:25:00,
80F1B2B8091C,23.9,66.8,0.98,75.0,,2026-05-17 07:30:00,
80F1B2B8091C,24.0,66.8,0.99,75.2,,2026-05-17 07:35:00,
80F1B2B8091C,24.0,66.7,0.99,75.2,,2026-05-17 07:40:00,
80F1B2B8091C,24.0,66.7,0.99,75.2,,2026-05-17 07:45:00,
80F1B2B8091C,24.0,66.8,0.99,75.2,,2026-05-17 07:50:00,
80F1B2B8091C,24.0,66.8,0.99,75.2,,2026-05-17 07:55:00,
80F1B2B8091C,24.0,66.8,0.99,75.2,,2026-05-17 08:00:00,
80F1B2B8091C,24.0,66.8,0.99,75.2,,2026-05-17 08:05:00,
80F1B2B8091C,24.0,66.8,0.99,75.2,,2026-05-17 08:10:00,
80F1B2B8091C,24.1,66.8,1,75.4,,2026-05-17 08:15:00,
80F1B2B8091C,24.1,66.7,1,75.4,,2026-05-17 08:20:00,
80F1B2B8091C,24.1,66.8,1,75.4,,2026-05-17 08:25:00,
80F1B2B8091C,24.1,66.8,1,75.4,,2026-05-17 08:30:00,
80F1B2B8091C,24.1,66.8,1,75.4,,2026-05-17 08:35:00,
80F1B2B8091C,24.1,66.8,1,75.4,,2026-05-17 08:40:00,
80F1B2B8091C,24.1,66.8,1,75.4,,2026-05-17 08:45:00,
80F1B2B8091C,24.1,66.8,1,75.4,,2026-05-17 08:50:00,
80F1B2B8091C,24.2,66.8,1,75.6,,2026-05-17 08:55:00,
80F1B2B8091C,24.2,66.8,1,75.6,,2026-05-17 09:00:00,
80F1B2B8091C,24.1,67,0.99,75.4,,2026-05-17 09:05:00,
80F1B2B8091C,24.1,67.2,0.98,75.4,,2026-05-17 09:10:00,
80F1B2B8091C,24.0,67.3,0.98,75.2,,2026-05-17 09:15:00,
80F1B2B8091C,24.0,67.5,0.97,75.2,,2026-05-17 09:20:00,
80F1B2B8091C,23.9,67.6,0.96,75.0,,2026-05-17 09:25:00,
80F1B2B8091C,23.9,67.7,0.96,75.0,,2026-05-17 09:30:00,
80F1B2B8091C,23.9,67.7,0.96,75.0,,2026-05-17 09:35:00,
80F1B2B8091C,23.9,67.7,0.96,75.0,,2026-05-17 09:40:00,
80F1B2B8091C,24.0,67.5,0.97,75.2,,2026-05-17 09:45:00,
80F1B2B8091C,24.0,67.5,0.97,75.2,,2026-05-17 09:50:00,
80F1B2B8091C,24.0,67.4,0.97,75.2,,2026-05-17 09:55:00,
80F1B2B8091C,24.1,67.4,0.98,75.4,,2026-05-17 10:00:00,
80F1B2B8091C,24.1,67.3,0.98,75.4,,2026-05-17 10:05:00,
80F1B2B8091C,24.1,67.3,0.98,75.4,,2026-05-17 10:10:00,
80F1B2B8091C,24.1,67.3,0.98,75.4,,2026-05-17 10:15:00,
80F1B2B8091C,24.1,67.2,0.98,75.4,,2026-05-17 10:20:00,
80F1B2B8091C,24.2,67.2,0.99,75.6,,2026-05-17 10:25:00,
80F1B2B8091C,24.2,67.2,0.99,75.6,,2026-05-17 10:30:00,
80F1B2B8091C,24.2,67.2,0.99,75.6,,2026-05-17 10:35:00,
80F1B2B8091C,24.1,67.4,0.98,75.4,,2026-05-17 10:40:00,
80F1B2B8091C,24.1,67.6,0.97,75.4,,2026-05-17 10:45:00,
80F1B2B8091C,24.0,67.7,0.96,75.2,,2026-05-17 10:50:00,
80F1B2B8091C,23.9,67.7,0.96,75.0,,2026-05-17 10:55:00,
80F1B2B8091C,23.9,67.8,0.96,75.0,,2026-05-17 11:00:00,
80F1B2B8091C,23.8,67.8,0.95,74.8,,2026-05-17 11:05:00,
80F1B2B8091C,23.9,67.6,0.96,75.0,,2026-05-17 11:10:00,
80F1B2B8091C,23.9,67.5,0.96,75.0,,2026-05-17 11:15:00,
80F1B2B8091C,24.0,67.4,0.97,75.2,,2026-05-17 11:20:00,
80F1B2B8091C,24.0,67.3,0.98,75.2,,2026-05-17 11:25:00,
80F1B2B8091C,24.0,67.3,0.98,75.2,,2026-05-17 11:30:00,
80F1B2B8091C,24.0,67.2,0.98,75.2,,2026-05-17 11:35:00,
80F1B2B8091C,24.0,67.3,0.98,75.2,,2026-05-17 11:40:00,
80F1B2B8091C,23.9,67.5,0.96,75.0,,2026-05-17 11:45:00,
80F1B2B8091C,23.9,67.5,0.96,75.0,,2026-05-17 11:50:00,
80F1B2B8091C,23.8,67.6,0.96,74.8,,2026-05-17 11:55:00,
80F1B2B8091C,23.8,67.5,0.96,74.8,,2026-05-17 12:00:00,
80F1B2B8091C,23.9,67.4,0.97,75.0,,2026-05-17 12:05:00,
80F1B2B8091C,23.9,67.2,0.97,75.0,,2026-05-17 12:10:00,
80F1B2B8091C,24.0,67.1,0.98,75.2,,2026-05-17 12:15:00,
80F1B2B8091C,24.0,67.1,0.98,75.2,,2026-05-17 12:20:00,
80F1B2B8091C,24.0,67,0.98,75.2,,2026-05-17 12:25:00,
80F1B2B8091C,24.0,67,0.98,75.2,,2026-05-17 12:30:00,
80F1B2B8091C,24.0,67.1,0.98,75.2,,2026-05-17 12:35:00,
80F1B2B8091C,23.5,68,0.93,74.3,,2026-05-17 12:40:00,
80F1B2B8091C,22.2,71.1,0.77,72.0,,2026-05-17 12:45:00,
80F1B2B8091C,21.7,72.2,0.72,71.1,,2026-05-17 12:50:00,
80F1B2B8091C,21.3,72.8,0.69,70.3,,2026-05-17 12:55:00,
80F1B2B8091C,21.1,73.1,0.67,70.0,,2026-05-17 13:00:00,
80F1B2B8091C,21.0,73.2,0.67,69.8,,2026-05-17 13:05:00,
80F1B2B8091C,20.9,73.2,0.66,69.6,,2026-05-17 13:10:00,
80F1B2B8091C,20.9,73.1,0.66,69.6,,2026-05-17 13:15:00,
80F1B2B8091C,20.8,73.2,0.66,69.4,,2026-05-17 13:20:00,
80F1B2B8091C,20.7,73.3,0.65,69.3,,2026-05-17 13:25:00,
80F1B2B8091C,20.6,73.3,0.65,69.1,,2026-05-17 13:30:00,
80F1B2B8091C,20.6,73.4,0.65,69.1,,2026-05-17 13:35:00,
80F1B2B8091C,20.5,73.2,0.65,68.9,,2026-05-17 13:40:00,
80F1B2B8091C,20.5,73.1,0.65,68.9,,2026-05-17 13:45:00,
80F1B2B8091C,22.5,68.3,0.86,72.5,,2026-05-17 13:50:00,
80F1B2B8091C,21.5,70.9,0.75,70.7,,2026-05-17 13:55:00,
80F1B2B8091C,20.9,72.1,0.69,69.6,,2026-05-17 14:00:00,
80F1B2B8091C,20.8,72.5,0.68,69.4,,2026-05-17 14:05:00,
80F1B2B8091C,20.6,72.6,0.66,69.1,,2026-05-17 14:10:00,
80F1B2B8091C,20.5,72.7,0.66,68.9,,2026-05-17 14:15:00,
80F1B2B8091C,20.5,72.6,0.66,68.9,,2026-05-17 14:20:00,
80F1B2B8091C,20.4,72.6,0.66,68.7,,2026-05-17 14:25:00,
80F1B2B8091C,20.4,72.7,0.65,68.7,,2026-05-17 14:30:00,
80F1B2B8091C,20.4,72.6,0.66,68.7,,2026-05-17 14:35:00,
80F1B2B8091C,20.3,72.6,0.65,68.5,,2026-05-17 14:40:00,
80F1B2B8091C,20.3,72.6,0.65,68.5,,2026-05-17 14:45:00,
80F1B2B8091C,20.3,72.5,0.66,68.5,,2026-05-17 14:50:00,
80F1B2B8091C,20.2,72.5,0.65,68.4,,2026-05-17 14:55:00,
80F1B2B8091C,20.2,72.5,0.65,68.4,,2026-05-17 15:00:00,
80F1B2B8091C,20.2,72.4,0.65,68.4,,2026-05-17 15:05:00,
80F1B2B8091C,20.2,72.4,0.65,68.4,,2026-05-17 15:10:00,
80F1B2B8091C,20.1,72.3,0.65,68.2,,2026-05-17 15:15:00,
80F1B2B8091C,20.1,72.3,0.65,68.2,,2026-05-17 15:20:00,
80F1B2B8091C,20.1,72.3,0.65,68.2,,2026-05-17 15:25:00,
80F1B2B8091C,20.1,72.2,0.65,68.2,,2026-05-17 15:30:00,
80F1B2B8091C,20.1,72.2,0.65,68.2,,2026-05-17 15:35:00,
80F1B2B8091C,20.1,72.2,0.65,68.2,,2026-05-17 15:40:00,
80F1B2B8091C,20.1,72.2,0.65,68.2,,2026-05-17 15:45:00,
80F1B2B8091C,20.0,72.1,0.65,68.0,,2026-05-17 15:50:00,
80F1B2B8091C,20.0,72.1,0.65,68.0,,2026-05-17 15:55:00,
80F1B2B8091C,20.0,72.1,0.65,68.0,,2026-05-17 16:00:00,
80F1B2B8091C,20.4,71.1,0.69,68.7,,2026-05-17 16:05:00,
80F1B2B8091C,20.8,70.1,0.73,69.4,,2026-05-17 16:10:00,
80F1B2B8091C,21.3,68.9,0.79,70.3,,2026-05-17 16:15:00,
80F1B2B8091C,21.9,67.5,0.85,71.4,,2026-05-17 16:20:00,
80F1B2B8091C,22.6,66,0.93,72.7,,2026-05-17 16:25:00,
80F1B2B8091C,23.3,64.5,1.02,73.9,,2026-05-17 16:30:00,
80F1B2B8091C,23.9,63.4,1.09,75.0,,2026-05-17 16:35:00,
80F1B2B8091C,24.2,63,1.12,75.6,,2026-05-17 16:40:00,
80F1B2B8091C,24.4,62.9,1.13,75.9,,2026-05-17 16:45:00,
80F1B2B8091C,24.5,62.8,1.14,76.1,,2026-05-17 16:50:00,
80F1B2B8091C,24.7,62.7,1.16,76.5,,2026-05-17 17:00:00,
80F1B2B8091C,24.7,62.8,1.16,76.5,,2026-05-17 17:05:00,
80F1B2B8091C,24.8,62.8,1.16,76.6,,2026-05-17 17:10:00,
80F1B2B8091C,24.8,62.9,1.16,76.6,,2026-05-17 17:15:00,
80F1B2B8091C,24.8,62.9,1.16,76.6,,2026-05-17 17:20:00,
80F1B2B8091C,24.8,63.1,1.16,76.6,,2026-05-17 17:25:00,
80F1B2B8091C,24.8,63.1,1.16,76.6,,2026-05-17 17:30:00,
80F1B2B8091C,24.9,63.1,1.16,76.8,,2026-05-17 17:35:00,
80F1B2B8091C,24.9,63.2,1.16,76.8,,2026-05-17 17:40:00,
80F1B2B8091C,24.9,63.3,1.16,76.8,,2026-05-17 17:45:00,
80F1B2B8091C,24.9,63.3,1.16,76.8,,2026-05-17 17:50:00,
80F1B2B8091C,24.9,63.4,1.15,76.8,,2026-05-17 17:55:00,
80F1B2B8091C,25.0,63.4,1.16,77.0,,2026-05-17 18:00:00,
80F1B2B8091C,25.0,63.4,1.16,77.0,,2026-05-17 18:05:00,
80F1B2B8091C,25.0,63.4,1.16,77.0,,2026-05-17 18:10:00,
80F1B2B8091C,23.4,67.5,0.94,74.1,,2026-05-17 18:15:00,
80F1B2B8091C,24.0,65.7,1.02,75.2,,2026-05-17 18:20:00,
80F1B2B8091C,24.6,64.4,1.1,76.3,,2026-05-17 18:25:00,
80F1B2B8091C,24.8,63.9,1.13,76.6,,2026-05-17 18:30:00,
80F1B2B8091C,24.9,63.9,1.14,76.8,,2026-05-17 18:35:00,
80F1B2B8091C,25.0,63.8,1.15,77.0,,2026-05-17 18:40:00,
80F1B2B8091C,24.0,66.3,1.01,75.2,,2026-05-17 18:45:00,
80F1B2B8091C,23.6,67.2,0.96,74.5,,2026-05-17 18:50:00,
80F1B2B8091C,24.5,64.9,1.08,76.1,,2026-05-17 18:55:00,
80F1B2B8091C,24.3,58.1,1.27,75.7,,2026-05-17 19:00:00,
80F1B2B8091C,24.8,62.2,1.18,76.6,,2026-05-17 19:05:00,
80F1B2B8091C,24.9,64.6,1.11,76.8,,2026-05-17 19:10:00,
80F1B2B8091C,25.0,66.3,1.07,77.0,,2026-05-17 19:15:00,
80F1B2B8091C,24.0,70.2,0.89,75.2,,2026-05-17 19:20:00,
80F1B2B8091C,23.4,72.4,0.79,74.1,,2026-05-17 19:25:00,
80F1B2B8091C,24.5,70.3,0.91,76.1,,2026-05-17 19:30:00,
80F1B2B8091C,24.8,70.2,0.93,76.6,,2026-05-17 19:35:00,
80F1B2B8091C,25.0,70.5,0.93,77.0,,2026-05-17 19:40:00,
80F1B2B8091C,25.1,70.8,0.93,77.2,,2026-05-17 19:45:00,
80F1B2B8091C,23.1,72.8,0.77,73.6,,2026-05-17 19:50:00,
80F1B2B8091C,24.3,70.8,0.89,75.7,,2026-05-17 19:55:00,
80F1B2B8091C,24.7,70.6,0.91,76.5,,2026-05-17 20:00:00,
80F1B2B8091C,24.6,71.4,0.88,76.3,,2026-05-17 20:05:00,
80F1B2B8091C,24.6,72,0.87,76.3,,2026-05-17 20:10:00,
80F1B2B8091C,24.6,72.3,0.86,76.3,,2026-05-17 20:15:00,
80F1B2B8091C,24.6,72.6,0.85,76.3,,2026-05-17 20:20:00,
80F1B2B8091C,24.6,72.9,0.84,76.3,,2026-05-17 20:25:00,
80F1B2B8091C,24.5,71,0.89,76.1,,2026-05-17 20:30:00,
80F1B2B8091C,24.6,71.6,0.88,76.3,,2026-05-17 20:35:00,
80F1B2B8091C,24.6,72.1,0.86,76.3,,2026-05-17 20:40:00,
80F1B2B8091C,24.6,72.6,0.85,76.3,,2026-05-17 20:45:00,
80F1B2B8091C,24.6,72.9,0.84,76.3,,2026-05-17 20:50:00,
80F1B2B8091C,24.6,71,0.9,76.3,,2026-05-17 20:55:00,
80F1B2B8091C,24.6,71.7,0.88,76.3,,2026-05-17 21:00:00,
80F1B2B8091C,24.7,72.3,0.86,76.5,,2026-05-17 21:05:00,
80F1B2B8091C,24.7,72.7,0.85,76.5,,2026-05-17 21:10:00,
80F1B2B8091C,24.7,73,0.84,76.5,,2026-05-17 21:15:00,
80F1B2B8091C,24.6,71.4,0.88,76.3,,2026-05-17 21:20:00,
80F1B2B8091C,24.7,72.1,0.87,76.5,,2026-05-17 21:25:00,
80F1B2B8091C,24.7,72.5,0.86,76.5,,2026-05-17 21:30:00,
